i,centro_x,centro_y,radio,color_r,color_g,color_b
533,114.5,22.5,2.26,229.0,229.0,229.0
534,118.5,22.5,2.26,225.0,225.0,225.0
535,122.5,22.5,2.26,229.0,229.0,229.0
536,126.5,22.5,2.26,229.0,229.0,229.0
537,130.5,22.5,2.26,229.0,229.0,229.0
538,134.5,22.5,2.26,231.0,231.0,231.0
539,138.5,22.5,2.26,231.0,231.0,231.0
540,142.5,22.5,2.26,230.0,230.0,230.0
541,146.5,22.5,2.26,231.0,231.0,231.0
542,150.5,22.5,2.26,233.0,233.0,233.0
543,154.5,22.5,2.26,234.0,234.0,234.0
544,158.5,22.5,2.26,234.0,234.0,234.0
545,162.5,22.5,2.26,234.0,234.0,234.0
546,166.5,22.5,2.26,232.0,232.0,232.0
547,170.5,22.5,2.26,233.0,233.0,233.0
548,174.5,22.5,2.26,236.0,236.0,236.0
549,178.5,22.5,2.26,236.0,236.0,236.0
550,182.5,22.5,2.26,233.0,233.0,233.0
551,186.5,22.5,2.26,234.0,234.0,234.0
552,190.5,22.5,2.26,233.0,233.0,233.0
553,194.5,22.5,2.26,214.0,214.0,214.0
554,198.5,22.5,2.26,231.0,231.0,231.0
555,202.5,22.5,2.26,208.0,208.0,208.0
556,206.5,22.5,2.26,217.0,217.0,217.0
557,210.5,22.5,2.26,213.0,213.0,213.0
558,214.5,22.5,2.26,213.0,213.0,213.0
559,218.5,22.5,2.26,215.0,215.0,215.0
560,222.5,22.5,2.26,216.0,216.0,216.0
561,226.5,22.5,2.26,209.0,209.0,209.0
562,230.5,22.5,2.26,221.0,221.0,221.0
563,234.5,22.5,2.26,216.0,216.0,216.0
564,238.5,22.5,2.26,216.0,216.0,216.0
565,242.5,22.5,2.26,224.0,224.0,224.0
566,250.56,22.62,2.26,217.0,217.0,217.0
567,254.5,22.5,1.95,158.0,158.0,158.0
568,258.53,22.53,2.33,107.0,107.0,107.0
569,262.5,23.0,2.52,106.0,106.0,106.0
570,266.5,22.5,2.26,107.0,107.0,107.0
571,270.5,22.5,2.26,110.0,110.0,110.0
572,274.5,22.5,2.26,108.0,108.0,108.0
573,278.5,22.5,2.26,106.0,106.0,106.0
574,282.5,22.5,2.26,106.0,106.0,106.0
575,286.5,22.5,2.26,120.0,120.0,120.0
576,290.5,22.5,2.26,115.0,115.0,115.0
577,294.5,22.5,2.26,113.0,113.0,113.0
578,298.5,22.5,2.26,114.0,114.0,114.0
579,302.5,22.5,2.26,113.0,113.0,113.0
580,306.5,22.5,2.26,113.0,113.0,113.0
581,310.5,22.5,2.26,113.0,113.0,113.0
582,314.5,22.5,2.26,112.0,112.0,112.0
583,318.5,22.5,2.26,116.0,116.0,116.0
584,322.5,22.5,2.26,112.0,112.0,112.0
585,326.5,22.5,2.26,119.0,119.0,119.0
586,330.5,22.5,2.26,118.0,118.0,118.0
587,334.5,22.5,2.26,117.0,117.0,117.0
588,338.5,22.5,2.26,118.0,118.0,118.0
589,342.5,22.5,2.26,116.0,116.0,116.0
590,346.5,22.5,2.26,113.0,113.0,113.0
591,350.5,22.5,2.26,117.0,117.0,117.0
592,354.5,22.5,2.26,117.0,117.0,117.0
593,358.5,22.5,2.26,122.0,122.0,122.0
594,362.5,22.5,2.26,119.0,119.0,119.0
595,366.5,22.5,2.26,118.0,118.0,118.0
596,370.5,22.5,2.26,117.0,117.0,117.0
597,374.5,22.5,2.26,116.0,116.0,116.0
598,378.5,22.5,2.26,117.0,117.0,117.0
599,382.5,22.5,2.26,116.0,116.0,116.0
600,386.5,22.5,2.26,118.0,118.0,118.0
601,390.5,22.5,2.26,118.0,118.0,118.0
602,394.5,22.5,2.26,116.0,116.0,116.0
603,398.5,22.5,2.26,118.0,118.0,118.0
604,402.0,22.5,1.95,118.0,118.0,118.0
605,98.61,26.22,2.39,215.0,215.0,215.0
606,254.39,26.22,2.39,232.0,232.0,232.0
607,2.0,26.5,2.52,104.0,104.0,104.0
608,6.5,26.5,2.26,100.0,100.0,100.0
609,10.5,26.5,2.26,102.0,102.0,102.0
610,14.5,26.5,2.26,103.0,103.0,103.0
611,18.5,26.5,2.26,105.0,105.0,105.0
612,22.5,26.5,2.26,101.0,101.0,101.0
613,26.5,26.5,2.26,102.0,102.0,102.0
614,30.5,26.5,2.26,101.0,101.0,101.0
615,34.5,26.5,2.26,102.0,102.0,102.0
616,38.5,26.5,2.26,104.0,104.0,104.0
617,42.5,26.5,2.26,104.0,104.0,104.0
618,46.5,26.5,2.26,102.0,102.0,102.0
619,50.5,26.5,2.26,99.0,99.0,99.0
620,54.5,26.5,2.26,102.0,102.0,102.0
621,58.5,26.5,2.26,103.0,103.0,103.0
622,62.5,26.5,2.26,105.0,105.0,105.0
623,66.5,26.5,2.26,103.0,103.0,103.0
624,70.5,26.5,2.26,104.0,104.0,104.0
625,74.5,26.5,2.26,108.0,108.0,108.0
626,78.5,26.5,2.26,102.0,102.0,102.0
627,82.5,26.5,2.26,92.0,92.0,92.0
628,86.42,26.89,2.46,85.0,85.0,85.0
629,94.29,26.71,2.33,192.0,192.0,192.0
630,102.5,26.5,2.26,226.0,226.0,226.0
631,106.5,26.5,2.26,230.0,230.0,230.0
632,110.5,26.5,2.26,229.0,229.0,229.0
633,114.5,26.5,2.26,224.0,224.0,224.0
634,118.5,26.5,2.26,221.0,221.0,221.0
635,122.5,26.5,2.26,221.0,221.0,221.0
636,126.5,26.5,2.26,227.0,227.0,227.0
637,130.5,26.5,2.26,228.0,228.0,228.0
638,134.5,26.5,2.26,232.0,232.0,232.0
639,138.5,26.5,2.26,232.0,232.0,232.0
640,142.5,26.5,2.26,230.0,230.0,230.0
641,146.5,26.5,2.26,231.0,231.0,231.0
642,150.5,26.5,2.26,230.0,230.0,230.0
643,154.5,26.5,2.26,231.0,231.0,231.0
644,158.5,26.5,2.26,234.0,234.0,234.0
645,162.5,26.5,2.26,231.0,231.0,231.0
646,166.5,26.5,2.26,230.0,230.0,230.0
647,170.5,26.5,2.26,233.0,233.0,233.0
648,174.5,26.5,2.26,234.0,234.0,234.0
649,178.5,26.5,2.26,232.0,232.0,232.0
650,182.5,26.5,2.26,231.0,231.0,231.0
651,186.5,26.5,2.26,234.0,234.0,234.0
652,190.5,26.5,2.26,232.0,232.0,232.0
653,194.5,26.5,2.26,225.0,225.0,225.0
654,198.5,26.5,2.26,230.0,230.0,230.0
655,202.5,26.5,2.26,193.0,193.0,193.0
656,206.5,26.5,2.26,208.0,208.0,208.0
657,210.5,26.5,2.26,200.0,200.0,200.0
658,214.5,26.5,2.26,202.0,202.0,202.0
659,218.5,26.5,2.26,201.0,201.0,201.0
660,222.5,26.5,2.26,223.0,223.0,223.0
661,226.5,26.5,2.26,200.0,200.0,200.0
662,230.5,26.5,2.26,220.0,220.0,220.0
663,234.5,26.5,2.26,215.0,215.0,215.0
664,238.5,26.5,2.26,218.0,218.0,218.0
665,242.5,26.5,2.26,225.0,225.0,225.0
666,246.5,26.5,2.26,225.0,225.0,225.0
667,250.5,26.5,2.26,230.0,230.0,230.0
668,258.29,26.64,2.11,207.0,207.0,207.0
669,266.47,26.74,2.46,109.0,109.0,109.0
670,270.5,26.5,2.26,102.0,102.0,102.0
671,274.5,26.5,2.26,113.0,113.0,113.0
672,278.5,26.5,2.26,107.0,107.0,107.0
673,282.5,26.5,2.26,106.0,106.0,106.0
674,286.5,26.5,2.26,116.0,116.0,116.0
675,290.5,26.5,2.26,114.0,114.0,114.0
676,294.5,26.5,2.26,112.0,112.0,112.0
677,298.5,26.5,2.26,111.0,111.0,111.0
678,302.5,26.5,2.26,108.0,108.0,108.0
679,306.5,26.5,2.26,114.0,114.0,114.0
680,310.5,26.5,2.26,119.0,119.0,119.0
681,314.5,26.5,2.26,114.0,114.0,114.0
682,318.5,26.5,2.26,118.0,118.0,118.0
683,322.5,26.5,2.26,112.0,112.0,112.0
684,326.5,26.5,2.26,117.0,117.0,117.0
685,330.5,26.5,2.26,119.0,119.0,119.0
686,334.5,26.5,2.26,120.0,120.0,120.0
687,338.5,26.5,2.26,117.0,117.0,117.0
688,342.5,26.5,2.26,116.0,116.0,116.0
689,346.5,26.5,2.26,122.0,122.0,122.0
690,350.5,26.5,2.26,112.0,112.0,112.0
691,354.5,26.5,2.26,117.0,117.0,117.0
692,358.5,26.5,2.26,119.0,119.0,119.0
693,362.5,26.5,2.26,121.0,121.0,121.0
694,366.5,26.5,2.26,119.0,119.0,119.0
695,370.5,26.5,2.26,117.0,117.0,117.0
696,374.5,26.5,2.26,117.0,117.0,117.0
697,378.5,26.5,2.26,114.0,114.0,114.0
698,382.5,26.5,2.26,116.0,116.0,116.0
699,386.5,26.5,2.26,115.0,115.0,115.0
700,390.5,26.5,2.26,119.0,119.0,119.0
701,394.5,26.5,2.26,119.0,119.0,119.0
702,398.5,26.5,2.26,118.0,118.0,118.0
703,402.0,26.5,1.95,118.0,118.0,118.0
704,90.11,26.78,1.69,124.0,124.0,124.0
705,262.17,27.0,1.95,171.0,171.0,171.0
706,90.53,30.35,2.33,200.0,200.0,200.0
707,2.0,30.5,2.52,101.0,101.0,101.0
708,6.5,30.5,2.26,100.0,100.0,100.0
709,10.5,30.5,2.26,102.0,102.0,102.0
710,14.5,30.5,2.26,100.0,100.0,100.0
711,18.5,30.5,2.26,103.0,103.0,103.0
712,22.5,30.5,2.26,103.0,103.0,103.0
713,26.5,30.5,2.26,99.0,99.0,99.0
714,30.5,30.5,2.26,102.0,102.0,102.0
715,34.5,30.5,2.26,100.0,100.0,100.0
716,38.5,30.5,2.26,105.0,105.0,105.0
717,42.5,30.5,2.26,104.0,104.0,104.0
718,46.5,30.5,2.26,103.0,103.0,103.0
719,50.5,30.5,2.26,101.0,101.0,101.0
720,54.5,30.5,2.26,104.0,104.0,104.0
721,58.5,30.5,2.26,100.0,100.0,100.0
722,62.5,30.5,2.26,104.0,104.0,104.0
723,66.5,30.5,2.26,105.0,105.0,105.0
724,70.5,30.5,2.26,100.0,100.0,100.0
725,74.5,30.5,2.26,100.0,100.0,100.0
726,78.5,30.5,2.26,101.0,101.0,101.0
727,82.41,30.65,2.33,95.0,95.0,95.0
728,86.38,30.92,2.03,149.0,149.0,149.0
729,94.5,30.5,2.26,220.0,220.0,220.0
730,98.5,30.5,2.26,224.0,224.0,224.0
731,102.5,30.5,2.26,225.0,225.0,225.0
732,106.5,30.5,2.26,225.0,225.0,225.0
733,110.5,30.5,2.26,222.0,222.0,222.0
734,114.5,30.5,2.26,219.0,219.0,219.0
735,118.5,30.5,2.26,223.0,223.0,223.0
736,122.5,30.5,2.26,227.0,227.0,227.0
737,126.5,30.5,2.26,225.0,225.0,225.0
738,130.5,30.5,2.26,225.0,225.0,225.0
739,134.5,30.5,2.26,228.0,228.0,228.0
740,138.5,30.5,2.26,229.0,229.0,229.0
741,142.5,30.5,2.26,226.0,226.0,226.0
742,146.5,30.5,2.26,226.0,226.0,226.0
743,150.5,30.5,2.26,227.0,227.0,227.0
744,154.5,30.5,2.26,229.0,229.0,229.0
745,158.5,30.5,2.26,231.0,231.0,231.0
746,162.5,30.5,2.26,232.0,232.0,232.0
747,166.5,30.5,2.26,233.0,233.0,233.0
748,170.5,30.5,2.26,233.0,233.0,233.0
749,174.5,30.5,2.26,232.0,232.0,232.0
750,178.5,30.5,2.26,230.0,230.0,230.0
751,182.5,30.5,2.26,228.0,228.0,228.0
752,186.5,30.5,2.26,229.0,229.0,229.0
753,190.5,30.5,2.26,231.0,231.0,231.0
754,194.5,30.5,2.26,232.0,232.0,232.0
755,198.5,30.5,2.26,229.0,229.0,229.0
756,202.5,30.5,2.26,201.0,201.0,201.0
757,206.5,30.5,2.26,214.0,214.0,214.0
758,210.5,30.5,2.26,208.0,208.0,208.0
759,214.5,30.5,2.26,186.0,186.0,186.0
760,218.5,30.5,2.26,196.0,196.0,196.0
761,222.5,30.5,2.26,216.0,216.0,216.0
762,226.5,30.5,2.26,191.0,191.0,191.0
763,230.5,30.5,2.26,197.0,197.0,197.0
764,234.5,30.5,2.26,213.0,213.0,213.0
765,238.5,30.5,2.26,209.0,209.0,209.0
766,242.62,30.15,2.03,221.0,221.0,221.0
767,246.5,30.5,2.26,232.0,232.0,232.0
768,250.5,30.5,2.26,230.0,230.0,230.0
769,254.5,30.5,2.26,232.0,232.0,232.0
770,258.5,30.5,2.26,233.0,233.0,233.0
771,262.5,30.5,2.26,226.0,226.0,226.0
772,266.53,30.8,2.19,183.0,183.0,183.0
773,270.6,30.4,2.19,119.0,119.0,119.0
774,274.58,30.89,2.46,105.0,105.0,105.0
775,278.5,30.5,2.26,108.0,108.0,108.0
776,282.5,30.5,2.26,108.0,108.0,108.0
777,286.5,30.5,2.26,101.0,101.0,101.0
778,290.5,30.5,2.26,113.0,113.0,113.0
779,294.5,30.5,2.26,113.0,113.0,113.0
780,298.5,30.5,2.26,114.0,114.0,114.0
781,302.5,30.5,2.26,111.0,111.0,111.0
782,306.5,30.5,2.26,113.0,113.0,113.0
783,310.5,30.5,2.26,113.0,113.0,113.0
784,314.5,30.5,2.26,112.0,112.0,112.0
785,318.5,30.5,2.26,116.0,116.0,116.0
786,322.5,30.5,2.26,112.0,112.0,112.0
787,326.5,30.5,2.26,116.0,116.0,116.0
788,330.5,30.5,2.26,117.0,117.0,117.0
789,334.5,30.5,2.26,116.0,116.0,116.0
790,338.5,30.5,2.26,113.0,113.0,113.0
791,342.5,30.5,2.26,118.0,118.0,118.0
792,346.5,30.5,2.26,118.0,118.0,118.0
793,350.5,30.5,2.26,113.0,113.0,113.0
794,354.5,30.5,2.26,114.0,114.0,114.0
795,358.5,30.5,2.26,118.0,118.0,118.0
796,362.5,30.5,2.26,117.0,117.0,117.0
797,366.5,30.5,2.26,115.0,115.0,115.0
798,370.5,30.5,2.26,115.0,115.0,115.0
799,374.5,30.5,2.26,111.0,111.0,111.0
800,378.5,30.5,2.26,116.0,116.0,116.0
801,382.5,30.5,2.26,120.0,120.0,120.0
802,386.5,30.5,2.26,119.0,119.0,119.0
803,390.5,30.5,2.26,117.0,117.0,117.0
804,394.5,30.5,2.26,116.0,116.0,116.0
805,398.5,30.5,2.26,118.0,118.0,118.0
806,402.0,30.5,1.95,116.0,116.0,116.0
807,86.69,34.44,2.26,200.0,200.0,200.0
808,242.59,33.94,2.33,161.0,161.0,161.0
809,2.0,34.5,2.52,101.0,101.0,101.0
810,6.5,34.5,2.26,100.0,100.0,100.0
811,10.5,34.5,2.26,100.0,100.0,100.0
812,14.5,34.5,2.26,101.0,101.0,101.0
813,18.5,34.5,2.26,101.0,101.0,101.0
814,22.5,34.5,2.26,102.0,102.0,102.0
815,26.5,34.5,2.26,100.0,100.0,100.0
816,30.5,34.5,2.26,100.0,100.0,100.0
817,34.5,34.5,2.26,102.0,102.0,102.0
818,38.5,34.5,2.26,107.0,107.0,107.0
819,42.5,34.5,2.26,101.0,101.0,101.0
820,46.5,34.5,2.26,101.0,101.0,101.0
821,50.5,34.5,2.26,100.0,100.0,100.0
822,54.5,34.5,2.26,101.0,101.0,101.0
823,58.5,34.5,2.26,100.0,100.0,100.0
824,62.5,34.5,2.26,102.0,102.0,102.0
825,66.5,34.5,2.26,102.0,102.0,102.0
826,70.5,34.5,2.26,102.0,102.0,102.0
827,74.5,34.5,2.26,97.0,97.0,97.0
828,78.41,34.65,2.33,100.0,100.0,100.0
829,82.5,34.5,2.11,130.0,130.0,130.0
830,90.5,34.5,2.26,218.0,218.0,218.0
831,94.5,34.5,2.26,223.0,223.0,223.0
832,98.5,34.5,2.26,217.0,217.0,217.0
833,102.5,34.5,2.26,215.0,215.0,215.0
834,106.5,34.5,2.26,220.0,220.0,220.0
835,110.5,34.5,2.26,223.0,223.0,223.0
836,114.5,34.5,2.26,230.0,230.0,230.0
837,118.5,34.5,2.26,231.0,231.0,231.0
838,122.5,34.5,2.26,227.0,227.0,227.0
839,126.5,34.5,2.26,226.0,226.0,226.0
840,130.5,34.5,2.26,230.0,230.0,230.0
841,134.5,34.5,2.26,228.0,228.0,228.0
842,138.5,34.5,2.26,226.0,226.0,226.0
843,142.5,34.5,2.26,226.0,226.0,226.0
844,146.5,34.5,2.26,225.0,225.0,225.0
845,150.5,34.5,2.26,228.0,228.0,228.0
846,154.5,34.5,2.26,228.0,228.0,228.0
847,158.5,34.5,2.26,230.0,230.0,230.0
848,162.5,34.5,2.26,230.0,230.0,230.0
849,166.5,34.5,2.26,230.0,230.0,230.0
850,170.5,34.5,2.26,228.0,228.0,228.0
851,174.5,34.5,2.26,230.0,230.0,230.0
852,178.5,34.5,2.26,227.0,227.0,227.0
853,182.5,34.5,2.26,225.0,225.0,225.0
854,186.5,34.5,2.26,227.0,227.0,227.0
855,190.5,34.5,2.26,226.0,226.0,226.0
856,194.5,34.5,2.26,226.0,226.0,226.0
857,198.5,34.5,2.26,217.0,217.0,217.0
858,202.5,34.5,2.26,204.0,204.0,204.0
859,206.5,34.5,2.26,222.0,222.0,222.0
860,210.5,34.5,2.26,221.0,221.0,221.0
861,214.5,34.5,2.26,193.0,193.0,193.0
862,218.5,34.5,2.26,210.0,210.0,210.0
863,222.5,34.5,2.26,204.0,204.0,204.0
864,226.5,34.5,2.26,225.0,225.0,225.0
865,230.5,34.5,2.26,211.0,211.0,211.0
866,234.5,34.5,2.26,213.0,213.0,213.0
867,238.78,34.61,2.39,213.0,213.0,213.0
868,246.5,34.5,2.26,196.0,196.0,196.0
869,250.5,34.5,2.26,226.0,226.0,226.0
870,254.5,34.5,2.26,235.0,235.0,235.0
871,258.5,34.5,2.26,237.0,237.0,237.0
872,262.5,34.5,2.26,236.0,236.0,236.0
873,266.5,34.5,2.26,232.0,232.0,232.0
874,270.4,34.6,2.19,217.0,217.0,217.0
875,274.5,34.5,1.95,177.0,177.0,177.0
876,278.6,34.4,2.19,123.0,123.0,123.0
877,282.59,34.65,2.33,114.0,114.0,114.0
878,286.5,34.5,2.26,105.0,105.0,105.0
879,290.5,34.5,2.26,111.0,111.0,111.0
880,294.5,34.5,2.26,114.0,114.0,114.0
881,298.5,34.5,2.26,114.0,114.0,114.0
882,302.5,34.5,2.26,109.0,109.0,109.0
883,306.5,34.5,2.26,108.0,108.0,108.0
884,310.5,34.5,2.26,118.0,118.0,118.0
885,314.5,34.5,2.26,114.0,114.0,114.0
886,318.5,34.5,2.26,118.0,118.0,118.0
887,322.5,34.5,2.26,111.0,111.0,111.0
888,326.5,34.5,2.26,118.0,118.0,118.0
889,330.5,34.5,2.26,119.0,119.0,119.0
890,334.5,34.5,2.26,118.0,118.0,118.0
891,338.5,34.5,2.26,116.0,116.0,116.0
892,342.5,34.5,2.26,115.0,115.0,115.0
893,346.5,34.5,2.26,114.0,114.0,114.0
894,350.5,34.5,2.26,117.0,117.0,117.0
895,354.5,34.5,2.26,113.0,113.0,113.0
896,358.5,34.5,2.26,117.0,117.0,117.0
897,362.5,34.5,2.26,118.0,118.0,118.0
898,366.5,34.5,2.26,115.0,115.0,115.0
899,370.5,34.5,2.26,118.0,118.0,118.0
900,374.5,34.5,2.26,119.0,119.0,119.0
901,378.5,34.5,2.26,116.0,116.0,116.0
902,382.5,34.5,2.26,121.0,121.0,121.0
903,386.5,34.5,2.26,116.0,116.0,116.0
904,390.5,34.5,2.26,111.0,111.0,111.0
905,394.5,34.5,2.26,116.0,116.0,116.0
906,398.5,34.5,2.26,117.0,117.0,117.0
907,402.0,34.5,1.95,118.0,118.0,118.0
908,82.59,38.35,2.33,186.0,186.0,186.0
909,274.42,38.11,2.46,229.0,229.0,229.0
910,2.0,38.5,2.52,99.0,99.0,99.0
911,6.5,38.5,2.26,102.0,102.0,102.0
912,10.5,38.5,2.26,104.0,104.0,104.0
913,14.5,38.5,2.26,100.0,100.0,100.0
914,18.5,38.5,2.26,101.0,101.0,101.0
915,22.5,38.5,2.26,102.0,102.0,102.0
916,26.5,38.5,2.26,100.0,100.0,100.0
917,30.5,38.5,2.26,99.0,99.0,99.0
918,34.5,38.5,2.26,98.0,98.0,98.0
919,38.5,38.5,2.26,102.0,102.0,102.0
920,42.5,38.5,2.26,104.0,104.0,104.0
921,46.5,38.5,2.26,101.0,101.0,101.0
922,50.5,38.5,2.26,101.0,101.0,101.0
923,54.5,38.5,2.26,99.0,99.0,99.0
924,58.5,38.5,2.26,100.0,100.0,100.0
925,62.5,38.5,2.26,99.0,99.0,99.0
926,66.5,38.5,2.26,96.0,96.0,96.0
927,70.5,38.5,2.26,90.0,90.0,90.0
928,74.38,38.56,2.26,93.0,93.0,93.0
929,78.6,38.6,2.19,163.0,163.0,163.0
930,86.5,38.5,2.26,213.0,213.0,213.0
931,90.5,38.5,2.26,220.0,220.0,220.0
932,94.5,38.5,2.26,219.0,219.0,219.0
933,98.5,38.5,2.26,217.0,217.0,217.0
934,102.5,38.5,2.26,209.0,209.0,209.0
935,106.5,38.5,2.26,221.0,221.0,221.0
936,110.5,38.5,2.26,228.0,228.0,228.0
937,114.5,38.5,2.26,227.0,227.0,227.0
938,118.5,38.5,2.26,226.0,226.0,226.0
939,122.5,38.5,2.26,228.0,228.0,228.0
940,126.5,38.5,2.26,227.0,227.0,227.0
941,130.5,38.5,2.26,228.0,228.0,228.0
942,134.5,38.5,2.26,226.0,226.0,226.0
943,138.5,38.5,2.26,227.0,227.0,227.0
944,142.5,38.5,2.26,230.0,230.0,230.0
945,146.5,38.5,2.26,229.0,229.0,229.0
946,150.5,38.5,2.26,230.0,230.0,230.0
947,154.5,38.5,2.26,228.0,228.0,228.0
948,158.5,38.5,2.26,221.0,221.0,221.0
949,162.5,38.5,2.26,225.0,225.0,225.0
950,166.5,38.5,2.26,222.0,222.0,222.0
951,170.5,38.5,2.26,226.0,226.0,226.0
952,174.5,38.5,2.26,226.0,226.0,226.0
953,178.5,38.5,2.26,221.0,221.0,221.0
954,182.5,38.5,2.26,224.0,224.0,224.0
955,186.5,38.5,2.26,229.0,229.0,229.0
956,190.5,38.5,2.26,227.0,227.0,227.0
957,194.5,38.5,2.26,223.0,223.0,223.0
958,198.5,38.5,2.26,211.0,211.0,211.0
959,202.5,38.5,2.26,207.0,207.0,207.0
960,206.5,38.5,2.26,227.0,227.0,227.0
961,210.5,38.5,2.26,228.0,228.0,228.0
962,214.5,38.5,2.26,217.0,217.0,217.0
963,218.5,38.5,2.26,218.0,218.0,218.0
964,222.5,38.5,2.26,209.0,209.0,209.0
965,226.5,38.5,2.26,227.0,227.0,227.0
966,230.5,38.5,2.26,219.0,219.0,219.0
967,234.5,38.5,2.26,227.0,227.0,227.0
968,238.5,38.5,2.26,220.0,220.0,220.0
969,242.5,38.5,2.26,205.0,205.0,205.0
970,246.5,38.5,2.26,211.0,211.0,211.0
971,250.5,38.5,2.26,190.0,190.0,190.0
972,254.5,38.5,2.26,221.0,221.0,221.0
973,258.5,38.5,2.26,233.0,233.0,233.0
974,262.5,38.5,2.26,235.0,235.0,235.0
975,266.5,38.5,2.26,235.0,235.0,235.0
976,270.5,38.5,2.26,235.0,235.0,235.0
977,278.56,38.69,2.26,213.0,213.0,213.0
978,282.5,38.5,2.26,158.0,158.0,158.0
979,286.6,38.4,2.19,108.0,108.0,108.0
980,290.5,38.5,2.26,106.0,106.0,106.0
981,294.5,38.5,2.26,110.0,110.0,110.0
982,298.5,38.5,2.26,107.0,107.0,107.0
983,302.5,38.5,2.26,114.0,114.0,114.0
984,306.5,38.5,2.26,108.0,108.0,108.0
985,310.5,38.5,2.26,113.0,113.0,113.0
986,314.5,38.5,2.26,111.0,111.0,111.0
987,318.5,38.5,2.26,114.0,114.0,114.0
988,322.5,38.5,2.26,109.0,109.0,109.0
989,326.5,38.5,2.26,116.0,116.0,116.0
990,330.5,38.5,2.26,120.0,120.0,120.0
991,334.5,38.5,2.26,117.0,117.0,117.0
992,338.5,38.5,2.26,113.0,113.0,113.0
993,342.5,38.5,2.26,113.0,113.0,113.0
994,346.5,38.5,2.26,117.0,117.0,117.0
995,350.5,38.5,2.26,119.0,119.0,119.0
996,354.5,38.5,2.26,117.0,117.0,117.0
997,358.5,38.5,2.26,118.0,118.0,118.0
998,362.5,38.5,2.26,112.0,112.0,112.0
999,366.5,38.5,2.26,115.0,115.0,115.0
1000,370.5,38.5,2.26,112.0,112.0,112.0
1001,374.5,38.5,2.26,115.0,115.0,115.0
1002,378.5,38.5,2.26,112.0,112.0,112.0
1003,382.5,38.5,2.26,119.0,119.0,119.0
1004,386.5,38.5,2.26,113.0,113.0,113.0
1005,390.5,38.5,2.26,114.0,114.0,114.0
1006,394.5,38.5,2.26,113.0,113.0,113.0
1007,398.5,38.5,2.26,116.0,116.0,116.0
1008,402.0,38.5,1.95,114.0,114.0,114.0
1009,75.0,42.54,2.03,143.0,143.0,143.0
1010,2.0,42.5,2.52,98.0,98.0,98.0
1011,6.5,42.5,2.26,98.0,98.0,98.0
1012,10.5,42.5,2.26,101.0,101.0,101.0
1013,14.5,42.5,2.26,99.0,99.0,99.0
1014,18.5,42.5,2.26,101.0,101.0,101.0
1015,22.5,42.5,2.26,100.0,100.0,100.0
1016,26.5,42.5,2.26,99.0,99.0,99.0
1017,30.5,42.5,2.26,97.0,97.0,97.0
1018,34.5,42.5,2.26,98.0,98.0,98.0
1019,38.5,42.5,2.26,101.0,101.0,101.0
1020,42.5,42.5,2.26,99.0,99.0,99.0
1021,46.5,42.5,2.26,99.0,99.0,99.0
1022,50.5,42.5,2.26,99.0,99.0,99.0
1023,54.5,42.5,2.26,100.0,100.0,100.0
1024,58.5,42.5,2.26,98.0,98.0,98.0
1025,62.5,42.5,2.26,97.0,97.0,97.0
1026,66.5,42.5,2.26,91.0,91.0,91.0
1027,70.89,42.42,2.46,86.0,86.0,86.0
1028,78.5,42.5,2.26,184.0,184.0,184.0
1029,82.5,42.5,2.26,210.0,210.0,210.0
1030,86.5,42.5,2.26,220.0,220.0,220.0
1031,90.5,42.5,2.26,217.0,217.0,217.0
1032,94.5,42.5,2.26,220.0,220.0,220.0
1033,98.5,42.5,2.26,227.0,227.0,227.0
1034,102.5,42.5,2.26,227.0,227.0,227.0
1035,106.5,42.5,2.26,228.0,228.0,228.0
1036,110.5,42.5,2.26,226.0,226.0,226.0
1037,114.5,42.5,2.26,214.0,214.0,214.0
1038,118.5,42.5,2.26,226.0,226.0,226.0
1039,122.5,42.5,2.26,228.0,228.0,228.0
1040,126.5,42.5,2.26,228.0,228.0,228.0
1041,130.5,42.5,2.26,224.0,224.0,224.0
1042,134.5,42.5,2.26,226.0,226.0,226.0
1043,138.5,42.5,2.26,226.0,226.0,226.0
1044,142.5,42.5,2.26,229.0,229.0,229.0
1045,146.5,42.5,2.26,228.0,228.0,228.0
1046,150.5,42.5,2.26,224.0,224.0,224.0
1047,154.5,42.5,2.26,223.0,223.0,223.0
1048,158.5,42.5,2.26,225.0,225.0,225.0
1049,162.5,42.5,2.26,220.0,220.0,220.0
1050,166.5,42.5,2.26,226.0,226.0,226.0
1051,170.5,42.5,2.26,227.0,227.0,227.0
1052,174.5,42.5,2.26,227.0,227.0,227.0
1053,178.5,42.5,2.26,229.0,229.0,229.0
1054,182.5,42.5,2.26,229.0,229.0,229.0
1055,186.5,42.5,2.26,224.0,224.0,224.0
1056,190.5,42.5,2.26,224.0,224.0,224.0
1057,194.5,42.5,2.26,214.0,214.0,214.0
1058,198.5,42.5,2.26,211.0,211.0,211.0
1059,202.5,42.5,2.26,220.0,220.0,220.0
1060,206.5,42.5,2.26,229.0,229.0,229.0
1061,210.5,42.5,2.26,227.0,227.0,227.0
1062,214.5,42.5,2.26,226.0,226.0,226.0
1063,218.5,42.5,2.26,221.0,221.0,221.0
1064,222.5,42.5,2.26,219.0,219.0,219.0
1065,226.5,42.5,2.26,224.0,224.0,224.0
1066,230.5,42.5,2.26,228.0,228.0,228.0
