i,centro_x,centro_y,radio,color_r,color_g,color_b
8735,321.5,567.5,3.39,51.0,89.0,162.0
8736,327.5,567.5,3.39,53.0,91.0,163.0
8737,333.5,567.5,3.39,53.0,92.0,164.0
8738,339.5,567.5,3.39,55.0,93.0,166.0
8739,345.5,567.5,3.39,57.0,95.0,168.0
8740,351.53,568.13,3.78,53.0,90.0,164.0
8741,363.27,568.07,3.74,49.0,75.0,143.0
8742,369.44,568.05,3.7,49.0,64.0,129.0
8743,376.08,567.38,3.57,45.0,59.0,132.0
8744,389.16,567.77,3.74,49.0,53.0,126.0
8745,399.07,567.56,3.61,245.0,246.0,249.0
8746,405.5,567.5,3.39,254.0,253.0,253.0
8747,411.5,567.5,3.39,254.0,254.0,254.0
8748,417.5,567.5,3.39,254.0,254.0,255.0
8749,423.5,567.5,3.39,255.0,255.0,255.0
8750,429.5,567.5,3.39,255.0,255.0,255.0
8751,435.5,567.5,3.39,255.0,255.0,255.0
8752,441.5,567.5,3.39,255.0,255.0,255.0
8753,447.5,567.5,3.39,255.0,255.0,255.0
8754,453.5,567.5,3.39,255.0,255.0,255.0
8755,459.5,567.5,3.39,255.0,255.0,255.0
8756,465.5,567.5,3.39,255.0,255.0,255.0
8757,471.5,567.5,3.39,255.0,255.0,255.0
8758,477.5,567.5,3.39,255.0,255.0,255.0
8759,483.5,567.5,3.39,255.0,255.0,255.0
8760,489.5,567.5,3.39,255.0,255.0,255.0
8761,495.5,567.5,3.39,255.0,255.0,255.0
8762,501.5,567.5,3.39,255.0,255.0,255.0
8763,507.5,567.5,3.39,255.0,255.0,255.0
8764,513.5,567.5,3.39,255.0,255.0,255.0
8765,519.5,567.5,3.39,255.0,255.0,255.0
8766,525.5,567.5,3.39,255.0,255.0,255.0
8767,531.5,567.5,3.39,255.0,255.0,255.0
8768,537.5,567.5,3.39,255.0,255.0,255.0
8769,543.5,567.5,3.39,255.0,255.0,255.0
8770,549.5,567.5,3.39,255.0,255.0,255.0
8771,555.5,567.5,3.39,255.0,255.0,255.0
8772,560.5,567.5,2.76,255.0,255.0,255.0
8773,163.22,569.34,3.61,68.0,84.0,144.0
8774,189.88,569.17,3.57,64.0,68.0,133.0
8775,195.71,568.95,3.61,56.0,80.0,149.0
8776,357.5,569.15,3.57,55.0,77.0,150.0
8777,170.16,569.42,3.14,58.0,60.0,114.0
8778,382.74,569.65,3.14,64.0,37.0,83.0
8779,153.28,572.22,3.39,251.0,246.0,246.0
8780,3.0,573.5,3.66,255.0,255.0,255.0
8781,9.5,573.5,3.39,255.0,255.0,255.0
8782,15.5,573.5,3.39,255.0,255.0,255.0
8783,21.5,573.5,3.39,255.0,255.0,255.0
8784,27.5,573.5,3.39,255.0,255.0,255.0
8785,33.5,573.5,3.39,255.0,255.0,255.0
8786,39.5,573.5,3.39,255.0,255.0,255.0
8787,45.5,573.5,3.39,255.0,255.0,255.0
8788,51.5,573.5,3.39,255.0,255.0,255.0
8789,57.5,573.5,3.39,255.0,255.0,255.0
8790,63.5,573.5,3.39,255.0,255.0,255.0
8791,69.5,573.5,3.39,255.0,255.0,255.0
8792,75.5,573.5,3.39,255.0,255.0,255.0
8793,81.5,573.5,3.39,255.0,255.0,255.0
8794,87.5,573.5,3.39,255.0,255.0,255.0
8795,93.5,573.5,3.39,255.0,255.0,255.0
8796,99.5,573.5,3.39,255.0,255.0,255.0
8797,105.5,573.5,3.39,255.0,255.0,255.0
8798,111.5,573.5,3.39,255.0,255.0,255.0
8799,117.5,573.5,3.39,255.0,255.0,255.0
8800,123.5,573.5,3.39,255.0,255.0,255.0
8801,129.5,573.5,3.39,254.0,254.0,254.0
8802,135.5,573.5,3.39,254.0,254.0,254.0
8803,141.5,573.5,3.39,253.0,252.0,253.0
8804,147.21,574.41,3.52,251.0,248.0,248.0
8805,177.47,572.9,3.09,145.0,53.0,79.0
8806,183.23,573.27,2.88,146.0,46.0,75.0
8807,207.37,573.17,3.34,55.0,75.0,146.0
8808,213.6,574.12,3.7,48.0,80.0,153.0
8809,219.5,573.5,3.39,48.0,81.0,157.0
8810,225.5,573.5,3.39,45.0,76.0,152.0
8811,231.5,573.5,3.39,45.0,68.0,148.0
8812,237.5,573.5,3.39,46.0,59.0,140.0
8813,243.5,573.5,3.39,52.0,50.0,133.0
8814,250.0,573.5,3.66,50.0,48.0,126.0
8815,256.74,574.1,3.14,251.0,253.0,252.0
8816,261.73,573.36,3.24,254.0,253.0,251.0
8817,267.5,573.5,3.39,254.0,254.0,251.0
8818,273.5,573.5,3.39,254.0,255.0,254.0
8819,279.5,573.5,3.39,255.0,255.0,255.0
8820,285.5,573.5,3.39,254.0,255.0,254.0
8821,291.5,573.5,3.39,254.0,254.0,254.0
8822,298.0,573.5,3.66,246.0,247.0,251.0
8823,303.6,573.6,2.82,61.0,90.0,150.0
8824,309.07,573.44,3.61,52.0,84.0,158.0
8825,315.5,573.5,3.39,52.0,85.0,157.0
8826,321.5,573.5,3.39,50.0,88.0,163.0
8827,327.5,573.5,3.39,53.0,92.0,163.0
8828,333.5,573.5,3.39,55.0,92.0,163.0
8829,339.4,574.12,3.7,54.0,89.0,166.0
8830,345.65,572.9,3.14,44.0,89.0,164.0
8831,375.23,572.63,3.09,136.0,49.0,64.0
8832,399.83,572.58,2.76,240.0,228.0,234.0
8833,405.68,573.71,3.48,250.0,246.0,246.0
8834,411.5,573.5,3.39,253.0,254.0,253.0
8835,417.5,573.5,3.39,254.0,253.0,254.0
8836,423.5,573.5,3.39,254.0,254.0,254.0
8837,429.5,573.5,3.39,254.0,254.0,255.0
8838,435.5,573.5,3.39,255.0,255.0,255.0
8839,441.5,573.5,3.39,255.0,255.0,255.0
8840,447.5,573.5,3.39,255.0,255.0,255.0
8841,453.5,573.5,3.39,255.0,255.0,255.0
8842,459.5,573.5,3.39,255.0,255.0,255.0
8843,465.5,573.5,3.39,255.0,255.0,255.0
8844,471.5,573.5,3.39,255.0,255.0,255.0
8845,477.5,573.5,3.39,255.0,255.0,255.0
8846,483.5,573.5,3.39,255.0,255.0,255.0
8847,489.5,573.5,3.39,255.0,255.0,255.0
8848,495.5,573.5,3.39,255.0,255.0,255.0
8849,501.5,573.5,3.39,255.0,255.0,255.0
8850,507.5,573.5,3.39,255.0,255.0,255.0
8851,513.5,573.5,3.39,255.0,255.0,255.0
8852,519.5,573.5,3.39,255.0,255.0,255.0
8853,525.5,573.5,3.39,255.0,255.0,255.0
8854,531.5,573.5,3.39,255.0,255.0,255.0
8855,537.5,573.5,3.39,255.0,255.0,255.0
8856,543.5,573.5,3.39,255.0,255.0,255.0
8857,549.5,573.5,3.39,255.0,255.0,255.0
8858,555.5,573.5,3.39,255.0,255.0,255.0
8859,560.5,573.5,2.76,255.0,255.0,255.0
8860,158.67,574.05,2.59,192.0,142.0,145.0
8861,165.39,573.39,2.39,168.0,108.0,116.0
8862,171.36,573.76,2.82,174.0,78.0,88.0
8863,189.48,573.78,2.71,134.0,46.0,75.0
8864,351.25,574.0,2.76,73.0,59.0,121.0
8865,363.77,573.36,2.65,130.0,45.0,65.0
8866,369.61,574.39,3.14,157.0,52.0,59.0
8867,381.5,573.77,2.88,164.0,72.0,71.0
8868,387.88,573.48,2.82,163.0,92.0,99.0
8869,196.85,574.73,2.88,120.0,46.0,80.0
8870,203.03,575.33,3.09,102.0,51.0,96.0
8871,355.6,574.55,2.52,121.0,46.0,82.0
8872,395.19,574.19,2.59,176.0,125.0,128.0
8873,165.53,578.73,3.78,207.0,105.0,65.0
8874,357.67,577.47,3.39,169.0,48.0,56.0
8875,149.0,578.57,2.59,195.0,141.0,128.0
8876,153.61,579.45,3.48,208.0,114.0,85.0
8877,159.5,579.0,3.66,207.0,110.0,73.0
8878,171.5,579.0,3.66,203.0,97.0,57.0
8879,177.5,579.0,3.66,194.0,85.0,50.0
8880,183.4,579.2,3.57,184.0,71.0,42.0
8881,189.14,578.42,3.39,174.0,52.0,45.0
8882,195.09,578.65,3.29,163.0,43.0,46.0
8883,341.68,578.32,2.82,89.0,62.0,102.0
8884,363.57,578.54,3.34,175.0,60.0,43.0
8885,375.56,579.07,3.61,194.0,84.0,50.0
8886,381.5,579.0,3.66,198.0,90.0,47.0
8887,387.5,579.0,3.66,201.0,94.0,54.0
8888,393.55,579.19,3.66,200.0,93.0,57.0
8889,399.66,578.37,3.34,194.0,91.0,75.0
8890,405.83,579.17,3.09,178.0,115.0,107.0
8891,3.0,579.5,3.66,255.0,255.0,255.0
8892,9.5,579.5,3.39,255.0,255.0,255.0
8893,15.5,579.5,3.39,255.0,255.0,255.0
8894,21.5,579.5,3.39,255.0,255.0,255.0
8895,27.5,579.5,3.39,255.0,255.0,255.0
8896,33.5,579.5,3.39,255.0,255.0,255.0
8897,39.5,579.5,3.39,255.0,255.0,255.0
8898,45.5,579.5,3.39,255.0,255.0,255.0
8899,51.5,579.5,3.39,255.0,255.0,255.0
8900,57.5,579.5,3.39,255.0,255.0,255.0
8901,63.5,579.5,3.39,255.0,255.0,255.0
8902,69.5,579.5,3.39,255.0,255.0,255.0
8903,75.5,579.5,3.39,255.0,255.0,255.0
8904,81.5,579.5,3.39,255.0,255.0,255.0
8905,87.5,579.5,3.39,255.0,255.0,255.0
8906,93.5,579.5,3.39,255.0,255.0,255.0
8907,99.5,579.5,3.39,255.0,255.0,255.0
8908,105.5,579.5,3.39,255.0,255.0,255.0
8909,111.5,579.5,3.39,255.0,255.0,255.0
8910,117.5,579.5,3.39,255.0,255.0,255.0
8911,123.5,579.5,3.39,255.0,255.0,255.0
8912,129.5,579.5,3.39,253.0,254.0,254.0
8913,135.5,579.5,3.39,253.0,253.0,254.0
8914,141.66,579.82,3.74,250.0,244.0,241.0
8915,213.32,579.44,2.82,96.0,51.0,89.0
8916,219.54,579.46,3.43,58.0,66.0,135.0
8917,225.56,579.93,3.61,47.0,74.0,148.0
8918,231.5,579.5,3.39,44.0,71.0,144.0
8919,237.5,579.5,3.39,45.0,62.0,142.0
8920,243.5,579.5,3.39,52.0,53.0,136.0
8921,252.18,582.64,4.82,77.0,77.0,138.0
8922,261.73,579.36,3.24,254.0,253.0,252.0
8923,267.5,579.5,3.39,254.0,254.0,251.0
8924,273.5,579.5,3.39,255.0,255.0,254.0
8925,279.5,579.5,3.39,255.0,255.0,255.0
8926,285.5,579.5,3.39,254.0,255.0,254.0
8927,291.5,579.5,3.39,254.0,254.0,254.0
8928,297.92,579.33,3.52,245.0,247.0,250.0
8929,303.64,580.31,3.39,64.0,93.0,149.0
8930,309.32,579.39,3.48,54.0,86.0,157.0
8931,315.5,579.5,3.39,49.0,89.0,162.0
8932,321.5,579.5,3.39,54.0,90.0,158.0
8933,327.5,580.0,3.66,49.0,91.0,166.0
8934,333.7,579.72,3.7,53.0,81.0,149.0
8935,345.27,579.63,3.09,155.0,54.0,63.0
8936,351.28,580.4,3.7,172.0,52.0,44.0
8937,369.47,579.61,3.39,192.0,76.0,45.0
8938,411.85,579.33,3.24,244.0,236.0,233.0
8939,417.5,579.5,3.39,250.0,253.0,254.0
8940,423.5,579.5,3.39,254.0,253.0,254.0
8941,429.5,579.5,3.39,254.0,254.0,254.0
8942,435.5,579.5,3.39,255.0,255.0,255.0
8943,441.5,579.5,3.39,255.0,255.0,255.0
8944,447.5,579.5,3.39,255.0,255.0,255.0
8945,453.5,579.5,3.39,255.0,255.0,255.0
8946,459.5,579.5,3.39,255.0,255.0,255.0
8947,465.5,579.5,3.39,255.0,255.0,255.0
8948,471.5,579.5,3.39,255.0,255.0,255.0
8949,477.5,579.5,3.39,255.0,255.0,255.0
8950,483.5,579.5,3.39,255.0,255.0,255.0
8951,489.5,579.5,3.39,255.0,255.0,255.0
8952,495.5,579.5,3.39,255.0,255.0,255.0
8953,501.5,579.5,3.39,255.0,255.0,255.0
8954,507.5,579.5,3.39,255.0,255.0,255.0
8955,513.5,579.5,3.39,255.0,255.0,255.0
8956,519.5,579.5,3.39,255.0,255.0,255.0
8957,525.5,579.5,3.39,255.0,255.0,255.0
8958,531.5,579.5,3.39,255.0,255.0,255.0
8959,537.5,579.5,3.39,255.0,255.0,255.0
8960,543.5,579.5,3.39,255.0,255.0,255.0
8961,549.5,579.5,3.39,255.0,255.0,255.0
8962,555.5,579.5,3.39,255.0,255.0,255.0
8963,560.5,579.5,2.76,255.0,255.0,255.0
8964,201.81,579.97,3.14,151.0,41.0,45.0
8965,207.86,579.64,2.65,139.0,42.0,49.0
8966,257.0,581.0,3.09,247.0,248.0,253.0
8967,147.49,584.26,3.34,213.0,113.0,86.0
8968,213.7,584.94,3.87,140.0,40.0,38.0
8969,357.62,584.0,3.57,188.0,70.0,35.0
8970,399.45,584.82,3.74,202.0,98.0,50.0
8971,405.88,585.12,3.91,194.0,91.0,61.0
8972,142.16,585.36,2.82,197.0,126.0,113.0
8973,189.5,585.0,3.66,190.0,75.0,33.0
8974,195.5,585.0,3.66,175.0,60.0,23.0
8975,201.43,585.41,3.43,160.0,50.0,30.0
8976,207.5,585.0,3.66,150.0,41.0,35.0
8977,296.83,585.14,3.04,243.0,245.0,250.0
8978,334.05,584.55,2.52,137.0,55.0,74.0
8979,339.33,585.23,3.7,178.0,53.0,33.0
8980,345.39,585.32,3.48,178.0,56.0,37.0
8981,363.5,585.0,3.66,197.0,84.0,43.0
8982,412.17,585.2,3.09,176.0,103.0,91.0
8983,3.0,585.5,3.66,255.0,255.0,255.0
8984,9.5,585.5,3.39,255.0,255.0,255.0
8985,15.5,585.5,3.39,255.0,255.0,255.0
8986,21.5,585.5,3.39,255.0,255.0,255.0
8987,27.5,585.5,3.39,255.0,255.0,255.0
8988,33.5,585.5,3.39,255.0,255.0,255.0
8989,39.5,585.5,3.39,255.0,255.0,255.0
8990,45.5,585.5,3.39,255.0,255.0,255.0
8991,51.5,585.5,3.39,255.0,255.0,255.0
8992,57.5,585.5,3.39,255.0,255.0,255.0
8993,63.5,585.5,3.39,255.0,255.0,255.0
8994,69.5,585.5,3.39,255.0,255.0,255.0
8995,75.5,585.5,3.39,255.0,255.0,255.0
8996,81.5,585.5,3.39,255.0,255.0,255.0
8997,87.5,585.5,3.39,255.0,255.0,255.0
8998,93.5,585.5,3.39,255.0,255.0,255.0
8999,99.5,585.5,3.39,255.0,255.0,255.0
9000,105.5,585.5,3.39,255.0,255.0,255.0
9001,111.5,585.5,3.39,255.0,255.0,255.0
9002,117.5,585.5,3.39,255.0,255.0,255.0
9003,123.5,585.5,3.39,254.0,254.0,254.0
9004,129.5,585.5,3.39,253.0,254.0,254.0
9005,135.79,587.12,4.26,244.0,231.0,227.0
9006,153.23,585.62,3.52,209.0,122.0,69.0
9007,159.5,585.5,3.39,213.0,122.0,74.0
9008,165.5,585.5,3.39,211.0,121.0,72.0
9009,171.5,585.5,3.39,211.0,115.0,66.0
9010,177.5,585.5,3.39,207.0,104.0,57.0
9011,183.5,585.5,3.39,198.0,90.0,45.0
9012,220.04,585.72,2.82,125.0,36.0,49.0
9013,225.17,585.55,3.04,76.0,52.0,98.0
9014,231.49,585.73,3.61,48.0,64.0,138.0
9015,237.56,585.93,3.61,42.0,62.0,141.0
9016,244.0,585.5,3.66,51.0,55.0,136.0
9017,251.19,585.71,3.66,51.0,54.0,131.0
9018,261.1,585.67,3.57,252.0,252.0,251.0
9019,267.5,585.5,3.39,254.0,254.0,253.0
9020,273.5,585.5,3.39,255.0,254.0,254.0
9021,279.5,585.5,3.39,255.0,255.0,255.0
9022,285.5,585.5,3.39,254.0,255.0,254.0
9023,291.5,585.5,3.39,254.0,253.0,254.0
9024,309.06,586.06,3.91,57.0,90.0,162.0
9025,315.5,585.5,3.39,47.0,87.0,158.0
9026,321.71,586.15,3.91,48.0,82.0,159.0
9027,369.5,585.5,3.39,205.0,98.0,53.0
9028,375.5,585.5,3.39,208.0,105.0,55.0
9029,381.5,585.5,3.39,207.0,106.0,54.0
9030,387.5,585.5,3.39,209.0,107.0,57.0
9031,393.5,585.5,3.39,208.0,106.0,52.0
9032,417.94,585.41,3.19,248.0,238.0,237.0
9033,423.5,585.5,3.39,253.0,253.0,254.0
9034,429.5,585.5,3.39,254.0,254.0,253.0
9035,435.5,585.5,3.39,255.0,255.0,255.0
9036,441.5,585.5,3.39,255.0,255.0,255.0
9037,447.5,585.5,3.39,255.0,255.0,255.0
9038,453.5,585.5,3.39,255.0,255.0,255.0
9039,459.5,585.5,3.39,255.0,255.0,255.0
9040,465.5,585.5,3.39,255.0,255.0,255.0
9041,471.5,585.5,3.39,255.0,255.0,255.0
9042,477.5,585.5,3.39,255.0,255.0,255.0
9043,483.5,585.5,3.39,255.0,255.0,255.0
9044,489.5,585.5,3.39,255.0,255.0,255.0
9045,495.5,585.5,3.39,255.0,255.0,255.0
9046,501.5,585.5,3.39,255.0,255.0,255.0
9047,507.5,585.5,3.39,255.0,255.0,255.0
9048,513.5,585.5,3.39,255.0,255.0,255.0
9049,519.5,585.5,3.39,255.0,255.0,255.0
9050,525.5,585.5,3.39,255.0,255.0,255.0
9051,531.5,585.5,3.39,255.0,255.0,255.0
9052,537.5,585.5,3.39,255.0,255.0,255.0
9053,543.5,585.5,3.39,255.0,255.0,255.0
9054,549.5,585.5,3.39,255.0,255.0,255.0
9055,555.5,585.5,3.39,255.0,255.0,255.0
9056,560.5,585.5,2.76,255.0,255.0,255.0
9057,302.12,586.68,3.61,75.0,96.0,166.0
9058,327.8,586.1,3.09,77.0,64.0,113.0
9059,351.61,586.03,3.14,183.0,65.0,32.0
9060,333.35,590.65,3.91,173.0,56.0,30.0
9061,417.87,591.8,3.09,161.0,112.0,109.0
9062,140.76,591.22,3.43,205.0,115.0,87.0
9063,146.94,591.06,3.91,212.0,123.0,74.0
9064,219.4,591.15,3.57,131.0,41.0,38.0
9065,225.56,591.44,3.52,117.0,38.0,38.0
9066,327.26,591.62,3.29,161.0,55.0,43.0
9067,357.5,591.0,3.66,193.0,89.0,49.0
9068,411.93,591.27,3.78,187.0,85.0,58.0
9069,3.0,591.5,3.66,255.0,255.0,255.0
9070,9.5,591.5,3.39,255.0,255.0,255.0
9071,15.5,591.5,3.39,255.0,255.0,255.0
9072,21.5,591.5,3.39,255.0,255.0,255.0
9073,27.5,591.5,3.39,255.0,255.0,255.0
9074,33.5,591.5,3.39,255.0,255.0,255.0
9075,39.5,591.5,3.39,255.0,255.0,255.0
9076,45.5,591.5,3.39,255.0,255.0,255.0
9077,51.5,591.5,3.39,255.0,255.0,255.0
9078,57.5,591.5,3.39,255.0,255.0,255.0
9079,63.5,591.5,3.39,255.0,255.0,255.0
9080,69.5,591.5,3.39,255.0,255.0,255.0
9081,75.5,591.5,3.39,255.0,255.0,255.0
9082,81.5,591.5,3.39,255.0,255.0,255.0
9083,87.5,591.5,3.39,255.0,255.0,255.0
9084,93.5,591.5,3.39,255.0,255.0,255.0
9085,99.5,591.5,3.39,255.0,255.0,255.0
9086,105.5,591.5,3.39,255.0,255.0,255.0
9087,111.5,591.5,3.39,255.0,255.0,255.0
9088,117.5,591.5,3.39,255.0,254.0,255.0
9089,123.5,591.5,3.39,253.0,253.0,253.0
9090,130.35,591.5,3.83,249.0,252.0,251.0
9091,153.5,591.5,3.39,216.0,126.0,77.0
9092,159.5,591.5,3.39,213.0,131.0,84.0
9093,165.5,591.5,3.39,217.0,132.0,91.0
9094,171.5,591.5,3.39,216.0,128.0,83.0
9095,177.5,591.5,3.39,209.0,115.0,68.0
9096,183.5,591.5,3.39,200.0,97.0,49.0
9097,189.5,591.5,3.39,194.0,84.0,37.0
9098,195.5,591.5,3.39,182.0,69.0,28.0
9099,201.5,591.5,3.39,170.0,59.0,28.0
9100,207.5,591.5,3.39,152.0,48.0,29.0
9101,213.5,591.5,3.39,137.0,44.0,37.0
9102,231.86,591.71,2.99,83.0,40.0,64.0
9103,237.28,591.72,3.04,55.0,49.0,110.0
9104,244.25,592.0,4.07,49.0,48.0,132.0
9105,251.25,591.87,4.07,51.0,53.0,124.0
9106,260.98,591.45,3.66,253.0,253.0,250.0
9107,267.5,591.5,3.39,254.0,254.0,254.0
9108,273.5,591.5,3.39,255.0,254.0,254.0
9109,279.5,591.5,3.39,255.0,255.0,255.0
9110,285.5,591.5,3.39,254.0,255.0,255.0
9111,291.5,591.5,3.39,254.0,254.0,253.0
9112,296.89,591.75,2.99,243.0,245.0,249.0
9113,315.34,591.49,3.61,50.0,73.0,145.0
9114,339.5,591.5,3.39,177.0,62.0,31.0
9115,345.5,591.5,3.39,182.0,67.0,30.0
9116,351.5,591.5,3.39,190.0,76.0,38.0
9117,363.5,591.5,3.39,205.0,102.0,64.0
9118,369.5,591.5,3.39,206.0,114.0,74.0
9119,375.5,591.5,3.39,208.0,116.0,69.0
9120,381.5,591.5,3.39,210.0,113.0,62.0
9121,387.5,591.5,3.39,211.0,111.0,59.0
9122,393.5,591.5,3.39,210.0,108.0,55.0
9123,399.5,591.5,3.39,205.0,100.0,53.0
9124,405.5,591.5,3.39,197.0,94.0,52.0
9125,423.15,591.4,3.57,249.0,245.0,247.0
9126,429.5,591.5,3.39,253.0,254.0,253.0
9127,435.5,591.5,3.39,255.0,255.0,255.0
9128,441.5,591.5,3.39,255.0,255.0,255.0
9129,447.5,591.5,3.39,255.0,255.0,255.0
9130,453.5,591.5,3.39,255.0,255.0,255.0
9131,459.5,591.5,3.39,255.0,255.0,255.0
9132,465.5,591.5,3.39,255.0,255.0,255.0
9133,471.5,591.5,3.39,255.0,255.0,255.0
9134,477.5,591.5,3.39,255.0,255.0,255.0
9135,483.5,591.5,3.39,255.0,255.0,255.0
9136,489.5,591.5,3.39,255.0,255.0,255.0
9137,495.5,591.5,3.39,255.0,255.0,255.0
9138,501.5,591.5,3.39,255.0,255.0,255.0
9139,507.5,591.5,3.39,255.0,255.0,255.0
9140,513.5,591.5,3.39,255.0,255.0,255.0
9141,519.5,591.5,3.39,255.0,255.0,255.0
9142,525.5,591.5,3.39,255.0,255.0,255.0
9143,531.5,591.5,3.39,255.0,255.0,255.0
9144,537.5,591.5,3.39,255.0,255.0,255.0
9145,543.5,591.5,3.39,255.0,255.0,255.0
9146,549.5,591.5,3.39,255.0,255.0,255.0
9147,555.5,591.5,3.39,255.0,255.0,255.0
9148,560.5,591.5,2.76,255.0,255.0,255.0
9149,302.61,592.63,3.48,67.0,90.0,148.0
9150,308.76,592.98,3.78,53.0,78.0,153.0
9151,320.27,592.55,2.65,94.0,52.0,75.0
9152,135.79,596.29,2.99,190.0,112.0,99.0
9153,256.7,599.0,3.74,214.0,209.0,214.0
9154,321.38,597.19,3.43,164.0,58.0,36.0
9155,231.57,597.17,3.66,116.0,40.0,39.0
9156,251.5,597.36,2.99,85.0,73.0,105.0
9157,327.07,597.14,3.66,176.0,56.0,27.0
9158,417.93,597.53,3.09,161.0,84.0,77.0
9159,3.0,597.5,3.66,255.0,255.0,255.0
9160,9.5,597.5,3.39,255.0,255.0,255.0
9161,15.5,597.5,3.39,255.0,255.0,255.0
9162,21.5,597.5,3.39,255.0,255.0,255.0
9163,27.5,597.5,3.39,255.0,255.0,255.0
9164,33.5,597.5,3.39,255.0,255.0,255.0
9165,39.5,597.5,3.39,255.0,255.0,255.0
9166,45.5,597.5,3.39,255.0,255.0,255.0
9167,51.5,597.5,3.39,255.0,255.0,255.0
9168,57.5,597.5,3.39,255.0,255.0,255.0
9169,63.5,597.5,3.39,255.0,255.0,255.0
9170,69.5,597.5,3.39,255.0,255.0,255.0
9171,75.5,597.5,3.39,255.0,255.0,255.0
9172,81.5,597.5,3.39,255.0,255.0,255.0
9173,87.5,597.5,3.39,255.0,255.0,255.0
9174,93.5,597.5,3.39,255.0,255.0,255.0
9175,99.5,597.5,3.39,255.0,255.0,255.0
9176,105.5,597.5,3.39,255.0,255.0,255.0
9177,111.5,597.5,3.39,255.0,255.0,255.0
9178,117.5,597.5,3.39,254.0,254.0,254.0
9179,123.5,597.5,3.39,251.0,254.0,253.0
9180,129.85,597.4,3.57,249.0,245.0,243.0
9181,141.05,597.63,3.61,210.0,109.0,73.0
9182,147.5,597.5,3.39,213.0,121.0,72.0
9183,153.5,597.5,3.39,214.0,128.0,84.0
9184,159.5,597.5,3.39,216.0,140.0,104.0
9185,165.5,597.5,3.39,221.0,149.0,115.0
9186,171.5,597.5,3.39,220.0,143.0,107.0
9187,177.5,597.5,3.39,212.0,122.0,83.0
9188,183.5,597.5,3.39,201.0,97.0,53.0
9189,189.5,597.5,3.39,194.0,83.0,38.0
9190,195.5,597.5,3.39,183.0,71.0,33.0
9191,201.5,597.5,3.39,169.0,60.0,28.0
9192,207.5,597.5,3.39,152.0,53.0,31.0
9193,213.5,597.5,3.39,137.0,46.0,37.0
9194,219.5,597.5,3.39,126.0,44.0,42.0
9195,225.5,597.5,3.39,116.0,43.0,47.0
9196,237.48,597.77,3.14,103.0,40.0,49.0
9197,243.23,597.16,3.14,76.0,43.0,71.0
9198,262.03,597.72,3.19,253.0,254.0,247.0
9199,267.5,597.5,3.39,254.0,254.0,253.0
9200,273.5,597.5,3.39,255.0,255.0,254.0
9201,279.5,597.5,3.39,255.0,255.0,255.0
9202,285.5,597.5,3.39,254.0,254.0,254.0
9203,291.5,597.5,3.39,253.0,253.0,253.0
9204,297.27,597.36,3.24,248.0,245.0,246.0
9205,333.5,597.5,3.39,174.0,60.0,33.0
9206,339.5,597.5,3.39,177.0,63.0,30.0
9207,345.5,597.5,3.39,186.0,71.0,34.0
9208,351.5,597.5,3.39,192.0,82.0,46.0
9209,357.5,597.5,3.39,205.0,107.0,75.0
9210,363.5,597.5,3.39,210.0,121.0,92.0
9211,369.5,597.5,3.39,213.0,130.0,102.0
9212,375.5,597.5,3.39,213.0,125.0,90.0
9213,381.5,597.5,3.39,210.0,114.0,68.0
9214,387.5,597.5,3.39,210.0,110.0,61.0
9215,393.5,597.5,3.39,208.0,104.0,55.0
9216,399.5,597.5,3.39,201.0,96.0,49.0
9217,405.5,597.5,3.39,196.0,89.0,47.0
9218,412.0,597.5,3.66,186.0,80.0,50.0
9219,424.28,597.66,3.04,247.0,239.0,240.0
9220,429.5,597.5,3.39,254.0,253.0,254.0
9221,435.5,597.5,3.39,254.0,254.0,254.0
9222,441.5,597.5,3.39,255.0,255.0,255.0
9223,447.5,597.5,3.39,255.0,255.0,255.0
9224,453.5,597.5,3.39,255.0,255.0,255.0
9225,459.5,597.5,3.39,255.0,255.0,255.0
9226,465.5,597.5,3.39,255.0,255.0,255.0
9227,471.5,597.5,3.39,255.0,255.0,255.0
9228,477.5,597.5,3.39,255.0,255.0,255.0
9229,483.5,597.5,3.39,255.0,255.0,255.0
9230,489.5,597.5,3.39,255.0,255.0,255.0
9231,495.5,597.5,3.39,255.0,255.0,255.0
9232,501.5,597.5,3.39,255.0,255.0,255.0
9233,507.5,597.5,3.39,255.0,255.0,255.0
9234,513.5,597.5,3.39,255.0,255.0,255.0
9235,519.5,597.5,3.39,255.0,255.0,255.0
9236,525.5,597.5,3.39,255.0,255.0,255.0
9237,531.5,597.5,3.39,255.0,255.0,255.0
9238,537.5,597.5,3.39,255.0,255.0,255.0
9239,543.5,597.5,3.39,255.0,255.0,255.0
9240,549.5,597.5,3.39,255.0,255.0,255.0
9241,555.5,597.5,3.39,255.0,255.0,255.0
9242,560.5,597.5,2.76,255.0,255.0,255.0
9243,301.38,599.62,2.88,149.0,111.0,120.0
9244,309.85,597.05,2.52,94.0,53.0,77.0
9245,315.5,597.82,2.65,149.0,60.0,47.0
9246,422.33,602.0,2.76,149.0,113.0,114.0
9247,304.23,602.03,3.34,164.0,76.0,77.0
9248,309.44,602.18,3.52,160.0,70.0,54.0
9249,134.74,603.24,3.48,190.0,99.0,78.0
9250,244.0,603.0,3.95,101.0,60.0,64.0
9251,251.0,603.0,3.95,104.0,75.0,85.0
